time,Constrained Defence Spending,Cumulative Defence Spending,rate of orders fulfilled,rate of expenses,Cumulative Earnings,stress_to_willingness,delay,shock,shock_pct
23.0,16.337213293749997,980.8087500000003,3.0272833102312706,2.759389171438147,6.135460289135158,2.0,11,0.0,0%
23.25,16.270049243749995,992.3987500000003,3.033281476888875,2.7642591739633238,6.182341763423954,2.0,11,0.0,0%
23.5,16.226,1003.9887500000003,3.038976209263781,2.7688503510789246,6.229420666435926,2.0,11,0.0,0%
23.75,16.226,1015.5787500000004,3.0443697461380825,2.7731649214000083,6.276692691618276,2.0,11,0.0,0%
24.0,16.226,1027.1687500000003,3.0494653680455115,2.77720605052104,6.324153535947439,2.0,11,0.0,0%
1.0,21.515,0.0,2.52,2.0916,2.0,2.0,11,0.1,10%
1.25,21.39927619375,10.7575,2.52,2.10839538,2.07497,2.0,11,0.1,10%
1.5,21.283552387500002,21.515,2.520160738636364,2.125326315660625,2.1470008085,2.0,11,0.1,10%
1.75,21.167828581250003,32.2725,2.5204746176285058,2.142389562373833,2.2160968325207544,2.0,11,0.1,10%
2.0,21.052104775,43.03,2.520934174852529,2.159581789606384,2.2822617171903223,2.0,11,0.1,10%
2.25,20.93638096875,53.7875,2.5215320829736325,2.1649298714585994,2.3454983846083977,2.0,11,0.1,10%
2.5,20.820657162499998,64.545,2.5222611480786656,2.170393106615951,2.4079037716235283,2.0,11,0.1,10%
2.75,20.70493335625,75.30250000000001,2.523114308309115,2.1759661594527375,2.469480678879503,2.0,11,0.1,10%
3.0,20.58920955,86.06,2.5240846324948496,2.5329478529969123,2.5302316049293694,2.0,11,0.1,10%
3.25,20.47348574375,96.8175,2.525165318788892,2.8565456575073176,2.5286805413415085,2.0,11,0.1,10%
3.5,20.3577619375,107.57499999999999,2.526349693303526,2.1998564696311624,2.4706889820657842,2.0,11,0.1,10%
3.75,20.242038131250002,118.33249999999998,2.5276312087480024,2.2091039684480624,2.527825296208448,2.0,11,0.1,10%
4.0,20.126314325000003,129.08999999999997,2.5290034430681323,2.2184392912559225,2.5835675632609374,2.0,11,0.1,10%
4.25,20.0861592140625,139.84749999999997,2.530460098088018,2.2482113135172312,2.637916289828074,2.0,11,0.1,10%
4.5,20.04468973203125,150.64562499999997,2.532733065114709,2.278750593345006,2.6873098271279616,2.0,11,0.1,10%
4.75,20.001900927734376,161.48437499999997,2.535804832891901,2.3100687545702803,2.7317567596876597,2.0,11,0.1,10%
5.0,19.95778785,172.36374999999998,2.539657985425984,2.3421767201372448,2.7712605733939433,2.0,11,0.1,10%
5.25,19.83854145,183.28374999999997,2.544275192305898,2.3379160282147455,2.8058197948194725,2.0,11,0.1,10%
5.5,19.71929505,194.20374999999996,2.548895806007105,2.333627536262872,2.8419326485354244,2.0,11,0.1,10%
5.75,19.628024325,205.12374999999994,2.5535143787892967,2.329306240652676,2.8796045957406653,2.0,11,0.1,10%
6.0,19.568401125,216.04374999999993,2.558125585911453,2.324947322504452,2.918841019914574,2.0,11,0.1,10%
6.25,19.508777925,226.96374999999992,2.562725225538438,3.666471134624927,2.9596472160107994,2.0,11,0.1,10%
6.5,19.449154725000003,237.8837499999999,2.5673103259266234,2.3423061143417625,2.7664916819206637,2.0,11,0.1,10%
6.75,19.389531525000002,248.8037499999999,2.5718779856324345,2.3509871010804213,2.8058674189480146,2.0,11,0.1,10%
7.0,19.329908325,259.7237499999999,2.5764253726237873,2.3596655531742026,2.844523323744617,2.0,11,0.1,10%
7.25,19.270285125,270.6437499999999,2.5809497233949443,4.004995654636184,2.8824562921482944,2.0,11,0.1,10%
7.5,19.210661925,281.5637499999999,2.585448342084923,2.3808165694297565,2.6332482541810776,2.0,11,0.1,10%
7.75,19.151038725,292.48374999999993,2.5899185995995895,2.391387741867633,2.669058814395732,2.0,11,0.1,10%
8.0,19.091415525,303.40374999999995,2.5943579327375588,2.401952565371943,2.7038017144988244,2.0,11,0.1,10%
8.25,19.102595123828127,314.32374999999996,2.5987638433200306,2.4077462548535173,2.7374726537878074,2.0,11,0.1,10%
8.5,19.113107634765623,325.28437499999995,2.6039268081824956,2.4142476657306537,2.770900731769447,2.0,11,0.1,10%
8.75,19.12295058222656,336.285625,2.6098305609772536,2.4214432042213114,2.804094581698519,2.0,11,0.1,10%
9.0,19.132121490625,347.3275,2.616458968415515,3.5244840030264406,2.837062369130809,2.0,11,0.1,10%
9.25,19.0707105875,358.40999999999997,2.6237960209991504,2.4199828258329625,2.678157988073897,2.0,11,0.1,10%
9.5,19.009299684374998,369.49249999999995,2.6310298061556194,2.410461368901272,2.71382529722798,2.0,11,0.1,10%
9.75,18.94788878125,380.57499999999993,2.6381585242972267,2.4007552554731366,2.752424773747491,2.0,11,0.1,10%
10.0,18.886477878125,391.6574999999999,2.645180442611529,2.390864859317529,2.7939703457917067,2.0,11,0.1,10%
10.25,18.825066975,402.7399999999999,2.6520938939946337,2.3943760068222315,2.8384755728681568,2.0,11,0.1,10%
10.5,18.763656071875,413.8224999999999,2.658897275992013,3.0994119405893,2.883576203123327,2.0,11,0.1,10%
10.75,18.70224516875,424.90499999999986,2.6655890497469197,2.4010566588472977,2.806486136818802,2.0,11,0.1,10%
11.0,18.640834265625,435.98749999999984,2.6721677389565115,2.404224135435864,2.852779305226236,2.0,11,0.1,10%
11.25,18.579423362500002,447.0699999999998,2.6786319288357574,2.407688978892003,2.899669435842349,2.0,11,0.1,10%
11.5,18.518012459375,458.1524999999998,2.68498026508922,2.4110384410928294,2.9470844520825064,2.0,11,0.1,10%
11.75,18.45660155625,469.2349999999998,2.6912114528907924,4.032872022521233,2.9950242712818747,2.0,11,0.1,10%
12.0,18.395190653125002,480.31749999999977,2.697324255871468,2.4173878526243593,2.7602336715965476,2.0,11,0.1,10%
12.25,18.403053562500002,491.39999999999975,2.703317495115208,2.4235084213378437,2.809222542164792,2.0,11,0.1,10%
12.5,18.410218598828127,502.52437499999974,2.710029535076035,2.4302769124607466,2.8581891300758304,2.0,11,0.1,10%
12.75,18.41668313183594,513.6906249999997,2.7174431903165597,2.437678507548884,2.907145839033506,2.0,11,0.1,10%
13.0,18.422444531250004,524.8987499999997,2.7255414067896693,2.445698487003595,2.9561046585178494,2.0,11,0.1,10%
13.25,18.35916328125,536.1487499999997,2.734307252976011,2.4543222222988232,3.0050771694804124,2.0,11,0.1,10%
13.5,18.295882031250002,547.3987499999997,2.7428838260111585,2.462780872559377,3.05407454984892,2.0,11,0.1,10%
13.75,18.232600781250003,558.6487499999997,2.751270624449913,2.4710738300161306,3.103092566702982,2.0,11,0.1,10%
14.0,18.169319531250004,569.8987499999997,2.7594672080353027,2.479200541317593,3.152127005728894,2.0,11,0.1,10%
14.25,18.106038281250004,581.1487499999997,2.7674731964398522,2.4871605064834785,3.2011736724044932,2.0,11,0.1,10%
14.5,18.042757031250005,592.3987499999997,2.7752882680193696,2.4949532778674315,3.2502283931468585,2.0,11,0.1,10%
14.75,17.979475781250002,603.6487499999997,2.7829121585792844,3.0515860662194787,3.2992870164234476,2.0,11,0.1,10%
15.0,17.916194531250003,614.8987499999997,2.7903446601535924,2.510035704214708,3.252269082586414,2.0,11,0.1,10%
15.25,17.85291328125,626.1487499999997,2.7975856197964304,2.5173247163489325,3.3013231498757185,2.0,11,0.1,10%
15.5,17.78963203125,637.3987499999997,2.8046349383863314,2.524445247033558,3.350368807979031,2.0,11,0.1,10%
15.75,17.72635078125,648.6487499999997,2.811492569443176,2.531397095057543,3.399402003965766,2.0,11,0.1,10%
16.0,17.663069531250002,659.8987499999997,2.818158517957875,2.538180105515796,3.448418711983252,2.0,11,0.1,10%
16.25,17.66529860429688,671.1487499999997,2.8246328392348,2.5463447157268138,3.497414934160616,2.0,11,0.1,10%
16.5,17.66681928320313,682.4406249999997,2.8317909168972473,2.555136979427783,3.5461153557745138,2.0,11,0.1,10%
16.75,17.667628937695316,693.7743749999997,2.839614453391462,2.5645420661468505,3.59452979483167,2.0,11,0.1,10%
17.0,17.667724937500005,705.1499999999997,2.8480852912676027,2.5745452115957423,3.642667462599477,2.0,11,0.1,10%
17.25,17.602545284375,716.5674999999998,2.8571854046151697,4.380606020146392,3.6905369765420524,2.0,11,0.1,10%
17.5,17.537365631250005,727.9849999999998,2.8660240424868757,2.595496450586486,3.4239383688240883,2.0,11,0.1,10%
17.75,17.472185978125,739.4024999999998,2.8746019348641045,2.6056394455033027,3.4712806974066566,2.0,11,0.1,10%
18.0,17.407006325,750.8199999999998,2.8829198673406404,2.6155607617633363,3.5183491330447967,2.0,11,0.1,10%
18.25,17.341826671875,762.2374999999998,2.8909786796571764,2.6252605176461814,3.565136976520825,2.0,11,0.1,10%
18.5,17.27664701875,773.6549999999999,2.8987792642537706,2.6347388821055033,3.611637654872749,2.0,11,0.1,10%
18.75,17.211467365625,785.0724999999999,2.9063225648402526,2.6439960736861683,3.657844721748696,2.0,11,0.1,10%
19.0,17.1462877125,796.4899999999999,2.913609574984565,2.6530323594506076,3.7037518577006607,2.0,11,0.1,10%
19.25,17.081108059375,807.9074999999999,2.92064133671903,2.6618480539145284,3.7493528704191035,2.0,11,0.1,10%
19.5,17.01592840625,819.3249999999999,2.927418939164529,2.6704435179920534,3.7946416949098913,2.0,11,0.1,10%
19.75,16.950748753125,830.7425,2.933943517172564,2.678819157950367,3.8396123936150746,2.0,11,0.1,10%
20.0,16.8855691,842.16,2.9402162499851787,2.686975424373955,3.8842591564789593,2.0,11,0.1,10%
20.25,16.88392168203125,853.5775,2.9462383599127095,2.6918986251564223,3.9285763009609234,2.0,11,0.1,10%
20.5,16.881533834765627,865.038125,2.9529090457681177,2.6974119126057072,3.973085754543274,2.0,11,0.1,10%
20.75,16.878402768554686,876.541875,2.960209015687426,2.7034972846771868,4.017797752846696,2.0,11,0.1,10%
21.0,16.874525693749998,888.08875,2.9681191346076954,2.7101368976956475,4.062722305773487,2.0,11,0.1,10%
21.25,16.80736164375,899.67875,2.9766204158136365,2.7173130584839114,4.107869197233096,2.0,11,0.1,10%
21.5,16.740197593749997,911.2687500000001,2.9848018727063304,4.416295636290039,4.153247984765797,2.0,11,0.1,10%
21.75,16.673033543749998,922.8587500000001,2.9926653912342362,2.730781544803828,3.9027365761386483,2.0,11,0.1,10%
22.0,16.60586949375,934.4487500000001,3.000212907159714,4.034318430743681,3.94856624926397,2.0,11,0.1,10%
22.25,16.538705443749997,946.0387500000002,3.007446404380389,2.743084534784742,3.7675977826367757,2.0,11,0.1,10%
22.5,16.471541393749998,957.6287500000002,3.0143679132742425,2.748803984094727,3.813861109816014,2.0,11,0.1,10%
22.75,16.40437734375,969.2187500000002,3.020979509068357,2.7542381582795605,3.860334797422429,2.0,11,0.1,10%
23.0,16.337213293749997,980.8087500000003,3.0272833102312706,2.759389171438147,3.9070145338104685,2.0,11,0.1,10%
23.25,16.270049243749995,992.3987500000003,3.033281476888875,2.7642591739633238,3.953896008099265,2.0,11,0.1,10%
23.5,16.226,1003.9887500000003,3.038976209263781,4.4584429930253435,4.0009749111112365,2.0,11,0.1,10%
23.75,16.226,1015.5787500000004,3.0443697461380825,2.7731649214000083,3.752568223952963,2.0,11,0.1,10%
24.0,16.226,1027.1687500000003,3.0494653680455115,2.77720605052104,3.800029068282126,2.0,11,0.1,10%
1.0,21.515,0.0,2.52,2.656385297591582,2.0,2.0,11,0.2,20%
1.25,21.39927619375,10.7575,2.52,2.765350554452929,1.9761325729214732,2.0,11,0.2,20%
1.5,21.283552387500002,21.515,2.520160738636364,3.040006336768415,1.9331962258922106,2.0,11,0.2,20%
1.75,21.167828581250003,32.2725,2.5204746176285058,2.4056892383912003,1.8422232462191017,2.0,11,0.2,20%
2.0,21.052104775,43.03,2.520934174852529,2.8178589806436634,1.8623106875856301,2.0,11,0.2,20%
2.25,20.93638096875,53.7875,2.5215320829736325,2.442614101416943,1.8103488465721815,2.0,11,0.2,20%
2.5,20.820657162499998,64.545,2.5222611480786656,2.170393106615951,1.8241594933446021,2.0,11,0.2,20%
2.75,20.70493335625,75.30250000000001,2.523114308309115,2.1759661594527375,1.8857364006005772,2.0,11,0.2,20%
3.0,20.58920955,86.06,2.5240846324948496,2.5834712762177743,1.9464873266504432,2.0,11,0.2,20%
3.25,20.47348574375,96.8175,2.525165318788892,2.7132278024865966,1.9360946639989314,2.0,11,0.2,20%
3.5,20.3577619375,107.57499999999999,2.526349693303526,2.1998564696311624,1.903183729351833,2.0,11,0.2,20%
3.75,20.242038131250002,118.33249999999998,2.5276312087480024,2.2091039684480624,1.9603200434944965,2.0,11,0.2,20%
4.0,20.126314325000003,129.08999999999997,2.5290034430681323,2.2184392912559225,2.016062310546986,2.0,11,0.2,20%
4.25,20.0861592140625,139.84749999999997,2.530460098088018,2.2482113135172312,2.070411037114123,2.0,11,0.2,20%
4.5,20.04468973203125,150.64562499999997,2.532733065114709,3.854917048369551,2.1198045744140104,2.0,11,0.2,20%
4.75,20.001900927734376,161.48437499999997,2.535804832891901,2.3100687545702803,1.888422377344413,2.0,11,0.2,20%
5.0,19.95778785,172.36374999999998,2.539657985425984,3.2051429167372256,1.9279261910506966,2.0,11,0.2,20%
5.25,19.83854145,183.28374999999997,2.544275192305898,3.5397398236100366,1.8114663280712293,2.0,11,0.2,20%
5.5,19.71929505,194.20374999999996,2.548895806007105,2.333627536262872,1.6372600175930052,2.0,11,0.2,20%
5.75,19.628024325,205.12374999999994,2.5535143787892967,2.329306240652676,1.6749319647982461,2.0,11,0.2,20%
6.0,19.568401125,216.04374999999993,2.558125585911453,2.324947322504452,1.7141683889721548,2.0,11,0.2,20%
6.25,19.508777925,226.96374999999992,2.562725225538438,2.3336252785509783,1.75497458506838,2.0,11,0.2,20%
6.5,19.449154725000003,237.8837499999999,2.5673103259266234,2.3423061143417625,1.7950670757911855,2.0,11,0.2,20%
6.75,19.389531525000002,248.8037499999999,2.5718779856324345,3.2040548854888096,1.8344428128185362,2.0,11,0.2,20%
7.0,19.329908325,259.7237499999999,2.5764253726237873,2.3596655531742026,1.7238118553436705,2.0,11,0.2,20%
7.25,19.270285125,270.6437499999999,2.5809497233949443,2.3702416332144116,1.7617448237473479,2.0,11,0.2,20%
7.5,19.210661925,281.5637499999999,2.585448342084923,2.8345033124763717,1.798618739528941,2.0,11,0.2,20%
7.75,19.151038725,292.48374999999993,2.5899185995995895,3.7108554814282715,1.7550341197104375,2.0,11,0.2,20%
8.0,19.091415525,303.40374999999995,2.5943579327375588,4.143604810003409,1.5588701653904182,2.0,11,0.2,20%
8.25,19.102595123828127,314.32374999999996,2.5987638433200306,2.4077462548535173,1.2877519618688944,2.0,11,0.2,20%
8.5,19.113107634765623,325.28437499999995,2.6039268081824956,2.4142476657306537,1.3211800398505342,2.0,11,0.2,20%
8.75,19.12295058222656,336.285625,2.6098305609772536,2.4214432042213114,1.3543738897796065,2.0,11,0.2,20%
9.0,19.132121490625,347.3275,2.616458968415515,2.4293193571585636,1.3873416772118963,2.0,11,0.2,20%
9.25,19.0707105875,358.40999999999997,2.6237960209991504,2.4199828258329625,1.4200911091818629,2.0,11,0.2,20%
9.5,19.009299684374998,369.49249999999995,2.6310298061556194,2.410461368901272,1.4557584183359458,2.0,11,0.2,20%
9.75,18.94788878125,380.57499999999993,2.6381585242972267,2.4007552554731366,1.4943578948554566,2.0,11,0.2,20%
10.0,18.886477878125,391.6574999999999,2.645180442611529,2.390864859317529,1.5359034668996723,2.0,11,0.2,20%
10.25,18.825066975,402.7399999999999,2.6520938939946337,2.3943760068222315,1.5804086939761224,2.0,11,0.2,20%
10.5,18.763656071875,413.8224999999999,2.658897275992013,2.3977736217600274,1.6255093242312928,2.0,11,0.2,20%
10.75,18.70224516875,424.90499999999986,2.6655890497469197,2.4010566588472977,1.6712059637218903,2.0,11,0.2,20%
11.0,18.640834265625,435.98749999999984,2.6721677389565115,2.404224135435864,1.7174991321293243,2.0,11,0.2,20%
11.25,18.579423362500002,447.0699999999998,2.6786319288357574,2.407688978892003,1.7643892627454376,2.0,11,0.2,20%
11.5,18.518012459375,458.1524999999998,2.68498026508922,2.4110384410928294,1.8118042789855946,2.0,11,0.2,20%
11.75,18.45660155625,469.2349999999998,2.6912114528907924,3.2834252613976402,1.859744098184963,2.0,11,0.2,20%
12.0,18.395190653125002,480.31749999999977,2.697324255871468,2.4173878526243593,1.7561066816962645,2.0,11,0.2,20%
12.25,18.403053562500002,491.39999999999975,2.703317495115208,2.4235084213378437,1.8050955522645085,2.0,11,0.2,20%
12.5,18.410218598828127,502.52437499999974,2.710029535076035,2.4302769124607466,1.8540621401755473,2.0,11,0.2,20%
12.75,18.41668313183594,513.6906249999997,2.7174431903165597,2.437678507548884,1.9030188491332227,2.0,11,0.2,20%
13.0,18.422444531250004,524.8987499999997,2.7255414067896693,2.445698487003595,1.951977668617566,2.0,11,0.2,20%
13.25,18.35916328125,536.1487499999997,2.734307252976011,2.4543222222988232,2.000950179580129,2.0,11,0.2,20%
13.5,18.295882031250002,547.3987499999997,2.7428838260111585,2.462780872559377,2.0499475599486368,2.0,11,0.2,20%
13.75,18.232600781250003,558.6487499999997,2.751270624449913,2.4710738300161306,2.0989655768026987,2.0,11,0.2,20%
14.0,18.169319531250004,569.8987499999997,2.7594672080353027,2.479200541317593,2.1480000158286106,2.0,11,0.2,20%
14.25,18.106038281250004,581.1487499999997,2.7674731964398522,2.4871605064834785,2.19704668250421,2.0,11,0.2,20%
14.5,18.042757031250005,592.3987499999997,2.7752882680193696,2.4949532778674315,2.246101403246575,2.0,11,0.2,20%
14.75,17.979475781250002,603.6487499999997,2.7829121585792844,2.502578459128969,2.295160026523164,2.0,11,0.2,20%
15.0,17.916194531250003,614.8987499999997,2.7903446601535924,2.510035704214708,2.344218423926969,2.0,11,0.2,20%
15.25,17.85291328125,626.1487499999997,2.7975856197964304,2.5173247163489325,2.393272491216274,2.0,11,0.2,20%
15.5,17.78963203125,637.3987499999997,2.8046349383863314,2.524445247033558,2.4423181493195862,2.0,11,0.2,20%
15.75,17.72635078125,648.6487499999997,2.811492569443176,2.531397095057543,2.4913513453063216,2.0,11,0.2,20%
16.0,17.663069531250002,659.8987499999997,2.818158517957875,2.538180105515796,2.5403680533238076,2.0,11,0.2,20%
16.25,17.66529860429688,671.1487499999997,2.8246328392348,2.5463447157268138,2.5893642755011714,2.0,11,0.2,20%
16.5,17.66681928320313,682.4406249999997,2.8317909168972473,2.555136979427783,2.638064697115069,2.0,11,0.2,20%
16.75,17.667628937695316,693.7743749999997,2.839614453391462,4.434003451200487,2.6864791361722253,2.0,11,0.2,20%
17.0,17.667724937500005,705.1499999999997,2.8480852912676027,2.5745452115957423,2.407461061555646,2.0,11,0.2,20%
17.25,17.602545284375,716.5674999999998,2.8571854046151697,3.8016078640842976,2.4553305754982215,2.0,11,0.2,20%
17.5,17.537365631250005,727.9849999999998,2.8660240424868757,2.595496450586486,2.2900566450911244,2.0,11,0.2,20%
17.75,17.472185978125,739.4024999999998,2.8746019348641045,2.6056394455033027,2.3373989736736926,2.0,11,0.2,20%
18.0,17.407006325,750.8199999999998,2.8829198673406404,2.6155607617633363,2.3844674093118328,2.0,11,0.2,20%
18.25,17.341826671875,762.2374999999998,2.8909786796571764,2.6252605176461814,2.431255252787861,2.0,11,0.2,20%
18.5,17.27664701875,773.6549999999999,2.8987792642537706,2.6347388821055033,2.477755931139785,2.0,11,0.2,20%
18.75,17.211467365625,785.0724999999999,2.9063225648402526,2.6439960736861683,2.523962998015732,2.0,11,0.2,20%
19.0,17.1462877125,796.4899999999999,2.913609574984565,2.6530323594506076,2.569870133967697,2.0,11,0.2,20%
19.25,17.081108059375,807.9074999999999,2.92064133671903,4.023431292467915,2.6154711466861396,2.0,11,0.2,20%
19.5,17.01592840625,819.3249999999999,2.927418939164529,3.554446640867645,2.4224829044300846,2.0,11,0.2,20%
19.75,16.950748753125,830.7425,2.933943517172564,3.3563589924910424,2.3127530566320393,2.0,11,0.2,20%
20.0,16.8855691,842.16,2.9402162499851787,3.3401183411176554,2.2388303484513057,2.0,11,0.2,20%
20.25,16.88392168203125,853.5775,2.9462383599127095,4.690904856736586,2.1688474825031223,2.0,11,0.2,20%
20.5,16.881533834765627,865.038125,2.9529090457681177,2.6974119126057072,1.8635308455589439,2.0,11,0.2,20%
20.75,16.878402768554686,876.541875,2.960209015687426,2.7034972846771868,1.9082428438623658,2.0,11,0.2,20%
21.0,16.874525693749998,888.08875,2.9681191346076954,2.7101368976956475,1.9531673967891576,2.0,11,0.2,20%
21.25,16.80736164375,899.67875,2.9766204158136365,3.159085524511356,1.9983142882487661,2.0,11,0.2,20%
21.5,16.740197593749997,911.2687500000001,2.9848018727063304,4.762576257890147,1.9663828942266652,2.0,11,0.2,20%
21.75,16.673033543749998,922.8587500000001,2.9926653912342362,3.455545106279155,1.6552723768194975,2.0,11,0.2,20%
22.0,16.60586949375,934.4487500000001,3.000212907159714,3.1923831905520323,1.5742684266866367,2.0,11,0.2,20%
22.25,16.538705443749997,946.0387500000002,3.007446404380389,2.743084534784742,1.540638627092981,2.0,11,0.2,20%
22.5,16.471541393749998,957.6287500000002,3.0143679132742425,2.748803984094727,1.5869019542722194,2.0,11,0.2,20%
22.75,16.40437734375,969.2187500000002,3.020979509068357,2.7542381582795605,1.6333756418786345,2.0,11,0.2,20%
23.0,16.337213293749997,980.8087500000003,3.0272833102312706,2.759389171438147,1.6800553782666738,2.0,11,0.2,20%
23.25,16.270049243749995,992.3987500000003,3.033281476888875,2.7642591739633238,1.7269368525554705,2.0,11,0.2,20%
23.5,16.226,1003.9887500000003,3.038976209263781,2.7688503510789246,1.774015755567442,2.0,11,0.2,20%
23.75,16.226,1015.5787500000004,3.0443697461380825,2.7731649214000083,1.8212877807497918,2.0,11,0.2,20%
24.0,16.226,1027.1687500000003,3.0494653680455115,2.77720605052104,1.868748625078955,2.0,11,0.2,20%
1.0,21.515,0.0,2.52,2.521175412789481,2.0,2.0,11,0.30000000000000004,30%
1.25,21.39927619375,10.7575,2.52,3.181949346341971,1.9997943027618408,2.0,11,0.30000000000000004,30%
1.5,21.283552387500002,21.515,2.520160738636364,2.6462082439702566,1.8839531671519958,2.0,11,0.30000000000000004,30%
1.75,21.167828581250003,32.2725,2.5204746176285058,2.142389562373833,1.8618948537185647,2.0,11,0.30000000000000004,30%
2.0,21.052104775,43.03,2.520934174852529,2.159581789606384,1.9280597383881324,2.0,11,0.30000000000000004,30%
2.25,20.93638096875,53.7875,2.5215320829736325,2.1649298714585994,1.9912964058062077,2.0,11,0.30000000000000004,30%
2.5,20.820657162499998,64.545,2.5222611480786656,3.237568119699287,2.0537017928213386,2.0,11,0.30000000000000004,30%
2.75,20.70493335625,75.30250000000001,2.523114308309115,2.1759661594527375,1.9285230727877298,2.0,11,0.30000000000000004,30%
3.0,20.58920955,86.06,2.5240846324948496,2.1816437531273616,1.9892739988375958,2.0,11,0.30000000000000004,30%
3.25,20.47348574375,96.8175,2.525165318788892,2.942725178041915,2.0492011527269063,2.0,11,0.30000000000000004,30%
3.5,20.3577619375,107.57499999999999,2.526349693303526,2.1998564696311624,1.9761281773576274,2.0,11,0.30000000000000004,30%
3.75,20.242038131250002,118.33249999999998,2.5276312087480024,2.2091039684480624,2.033264491500291,2.0,11,0.30000000000000004,30%
4.0,20.126314325000003,129.08999999999997,2.5290034430681323,2.2184392912559225,2.0890067585527805,2.0,11,0.30000000000000004,30%
4.25,20.0861592140625,139.84749999999997,2.530460098088018,2.2482113135172312,2.1433554851199172,2.0,11,0.30000000000000004,30%
4.5,20.04468973203125,150.64562499999997,2.532733065114709,2.278750593345006,2.1927490224198047,2.0,11,0.30000000000000004,30%
4.75,20.001900927734376,161.48437499999997,2.535804832891901,2.3100687545702803,2.237195954979503,2.0,11,0.30000000000000004,30%
5.0,19.95778785,172.36374999999998,2.539657985425984,2.3421767201372448,2.2766997686857864,2.0,11,0.30000000000000004,30%
5.25,19.83854145,183.28374999999997,2.544275192305898,2.3379160282147455,2.3112589901113156,2.0,11,0.30000000000000004,30%
5.5,19.71929505,194.20374999999996,2.548895806007105,2.8879556870792302,2.3473718438272675,2.0,11,0.30000000000000004,30%
5.75,19.628024325,205.12374999999994,2.5535143787892967,2.329306240652676,2.2880363646396455,2.0,11,0.30000000000000004,30%
6.0,19.568401125,216.04374999999993,2.558125585911453,3.8614003360113793,2.3272727888135543,2.0,11,0.30000000000000004,30%
6.25,19.508777925,226.96374999999992,2.562725225538438,2.3336252785509783,2.099199707546067,2.0,11,0.30000000000000004,30%
6.5,19.449154725000003,237.8837499999999,2.5673103259266234,2.81180988889179,2.1392921982688726,2.0,11,0.30000000000000004,30%
6.75,19.389531525000002,248.8037499999999,2.5718779856324345,2.7525874123810623,2.0965047747499685,2.0,11,0.30000000000000004,30%
7.0,19.329908325,259.7237499999999,2.5764253726237873,2.3596655531742026,2.064880625068959,2.0,11,0.30000000000000004,30%
7.25,19.270285125,270.6437499999999,2.5809497233949443,2.3702416332144116,2.102813593472636,2.0,11,0.30000000000000004,30%
7.5,19.210661925,281.5637499999999,2.585448342084923,2.3808165694297565,2.1396875092542293,2.0,11,0.30000000000000004,30%
7.75,19.151038725,292.48374999999993,2.5899185995995895,2.7048164680009092,2.1754980694688837,2.0,11,0.30000000000000004,30%
8.0,19.091415525,303.40374999999995,2.5943579327375588,2.401952565371943,2.1553909424986526,2.0,11,0.30000000000000004,30%
8.25,19.102595123828127,314.32374999999996,2.5987638433200306,2.4077462548535173,2.1890618817876355,2.0,11,0.30000000000000004,30%
8.5,19.113107634765623,325.28437499999995,2.6039268081824956,2.4142476657306537,2.222489959769275,2.0,11,0.30000000000000004,30%
8.75,19.12295058222656,336.285625,2.6098305609772536,3.7409915064166626,2.2556838096983474,2.0,11,0.30000000000000004,30%
9.0,19.132121490625,347.3275,2.616458968415515,4.239417491806049,2.0577306442464507,2.0,11,0.30000000000000004,30%
9.25,19.0707105875,358.40999999999997,2.6237960209991504,2.4199828258329625,1.7737129026531073,2.0,11,0.30000000000000004,30%
9.5,19.009299684374998,369.49249999999995,2.6310298061556194,3.9760015929583066,1.8093802118071902,2.0,11,0.30000000000000004,30%
9.75,18.94788878125,380.57499999999993,2.6381585242972267,3.068546951854284,1.57401014911672,2.0,11,0.30000000000000004,30%
10.0,18.886477878125,391.6574999999999,2.645180442611529,3.6524203572738525,1.498692174294235,2.0,11,0.30000000000000004,30%
10.25,18.825066975,402.7399999999999,2.6520938939946337,2.3943760068222315,1.3224251892283283,2.0,11,0.30000000000000004,30%
10.5,18.763656071875,413.8224999999999,2.658897275992013,2.3977736217600274,1.3675258194834987,2.0,11,0.30000000000000004,30%
10.75,18.70224516875,424.90499999999986,2.6655890497469197,2.4010566588472977,1.4132224589740963,2.0,11,0.30000000000000004,30%
11.0,18.640834265625,435.98749999999984,2.6721677389565115,2.404224135435864,1.4595156273815302,2.0,11,0.30000000000000004,30%
11.25,18.579423362500002,447.0699999999998,2.6786319288357574,2.407688978892003,1.5064057579976435,2.0,11,0.30000000000000004,30%
11.5,18.518012459375,458.1524999999998,2.68498026508922,2.4110384410928294,1.5538207742378005,2.0,11,0.30000000000000004,30%
11.75,18.45660155625,469.2349999999998,2.6912114528907924,3.4380195308368524,1.6017605934371688,2.0,11,0.30000000000000004,30%
12.0,18.395190653125002,480.31749999999977,2.697324255871468,3.8183130690520355,1.4710691797966082,2.0,11,0.30000000000000004,30%
12.25,18.403053562500002,491.39999999999975,2.703317495115208,3.218168164379563,1.274896137490009,2.0,11,0.30000000000000004,30%
12.5,18.410218598828127,502.52437499999974,2.710029535076035,3.3258784242887005,1.1847972703687468,2.0,11,0.30000000000000004,30%
12.75,18.41668313183594,513.6906249999997,2.7174431903165597,2.437678507548884,1.0770237147565305,2.0,11,0.30000000000000004,30%
